,subject,timeLock,index,yPredicted,y,intercept,trialIDtimeLock,r2
1911,12.0,9.774999999999958,12951.0,0.2850249845063174,0.27912396606116135,0.16348666102661497,191.0,0.22260819596853454
1912,12.0,9.799999999999958,12952.0,0.2846117945143566,0.3220294639553811,0.16348666102661497,191.0,0.22260819596853454
1913,12.0,9.824999999999958,12953.0,0.2933783145521909,0.36457868317264125,0.16348666102661497,191.0,0.22260819596853454
1914,12.0,9.849999999999959,12954.0,0.31742077136461105,0.4021115987872036,0.16348666102661497,191.0,0.22260819596853454
1915,12.0,9.874999999999957,12955.0,0.3413195070614443,0.4295909381746163,0.16348666102661497,191.0,0.22260819596853454
1916,12.0,9.899999999999958,12956.0,0.35194010983377266,0.4480181561841276,0.16348666102661497,191.0,0.22260819596853454
1917,12.0,9.924999999999958,12957.0,0.3460029768940527,0.45640331868615924,0.16348666102661497,191.0,0.22260819596853454
1918,12.0,9.949999999999957,12958.0,0.32159574144032127,0.4515593668164547,0.16348666102661497,191.0,0.22260819596853454
1919,12.0,9.974999999999957,12959.0,0.30498207429682683,0.4341003089794067,0.16348666102661497,191.0,0.22260819596853454
1920,13.0,-2.0,14880.0,0.23432236322244107,0.06526233034221658,0.28069153551643483,249.0,0.15010074107037796
1921,13.0,-1.975,14881.0,0.23048909935638323,0.1322029901880972,0.28069153551643483,249.0,0.15010074107037796
1922,13.0,-1.9500000000000002,14882.0,0.2702058568565496,0.1861328326134776,0.28069153551643483,249.0,0.15010074107037796
1923,13.0,-1.9250000000000003,14883.0,0.28069153551643483,0.22397135681178737,0.28069153551643483,249.0,0.15010074107037796
1924,13.0,-1.9000000000000004,14884.0,0.28069153551643483,0.24322954477362074,0.28069153551643483,249.0,0.15010074107037796
1925,13.0,-1.8750000000000004,14885.0,0.27991438193008494,0.24360476873806122,0.28069153551643483,249.0,0.15010074107037796
1926,13.0,-1.8500000000000005,14886.0,0.27991438193008494,0.22861439272896295,0.28069153551643483,249.0,0.15010074107037796
1927,13.0,-1.8250000000000006,14887.0,0.2792720467726396,0.20164585295824325,0.28069153551643483,249.0,0.15010074107037796
1928,13.0,-1.8000000000000007,14888.0,0.25500675168476383,0.16781720509151,0.28069153551643483,249.0,0.15010074107037796
1929,13.0,-1.7750000000000008,14889.0,0.2176793324572351,0.13244790784926397,0.28069153551643483,249.0,0.15010074107037796
1930,13.0,-1.7500000000000009,14890.0,0.192989330977733,0.1032077646424652,0.28069153551643483,249.0,0.15010074107037796
1931,13.0,-1.725000000000001,14891.0,0.1839526127660188,0.08755703535174235,0.28069153551643483,249.0,0.15010074107037796
1932,13.0,-1.700000000000001,14892.0,0.19180201300177285,0.08839046030960708,0.28069153551643483,249.0,0.15010074107037796
1933,13.0,-1.6750000000000012,14893.0,0.20875440226208553,0.10314703415096933,0.28069153551643483,249.0,0.15010074107037796
1934,13.0,-1.6500000000000012,14894.0,0.23644844757008152,0.12969659534355857,0.28069153551643483,249.0,0.15010074107037796
1935,13.0,-1.6250000000000013,14895.0,0.2663460352471141,0.16540551497851128,0.28069153551643483,249.0,0.15010074107037796
1936,13.0,-1.6000000000000014,14896.0,0.28289050674859384,0.20335558236637558,0.28069153551643483,249.0,0.15010074107037796
1937,13.0,-1.5750000000000015,14897.0,0.28659403660814864,0.23636991874738672,0.28069153551643483,249.0,0.15010074107037796
1938,13.0,-1.5500000000000016,14898.0,0.2866660774623072,0.25949643694978264,0.28069153551643483,249.0,0.15010074107037796
1939,13.0,-1.5250000000000017,14899.0,0.29026530918263244,0.2736616598495855,0.28069153551643483,249.0,0.15010074107037796
1940,13.0,-1.5000000000000018,14900.0,0.289494007869075,0.2820825923969016,0.28069153551643483,249.0,0.15010074107037796
1941,13.0,-1.4750000000000019,14901.0,0.28896895850135723,0.28517669641848126,0.28069153551643483,249.0,0.15010074107037796
1942,13.0,-1.450000000000002,14902.0,0.2876991583893829,0.2794470606510382,0.28069153551643483,249.0,0.15010074107037796
1943,13.0,-1.425000000000002,14903.0,0.29030276979271474,0.2590581741495519,0.28069153551643483,249.0,0.15010074107037796
1944,13.0,-1.4000000000000021,14904.0,0.2827876171332557,0.21840726399870258,0.28069153551643483,249.0,0.15010074107037796
1945,13.0,-1.3750000000000022,14905.0,0.23997001198612708,0.15725854982161472,0.28069153551643483,249.0,0.15010074107037796
1946,13.0,-1.3500000000000023,14906.0,0.16773795060563676,0.08253675692541151,0.28069153551643483,249.0,0.15010074107037796
1947,13.0,-1.3250000000000024,14907.0,0.09552624156331689,0.005701255957916035,0.28069153551643483,249.0,0.15010074107037796
1948,13.0,-1.3000000000000025,14908.0,0.030825608925272703,-0.06070223841325874,0.28069153551643483,249.0,0.15010074107037796
1949,13.0,-1.2750000000000026,14909.0,-0.01735060487751035,-0.11092627052966601,0.28069153551643483,249.0,0.15010074107037796
1950,13.0,-1.2500000000000027,14910.0,-0.049980891858135604,-0.14303974529897845,0.28069153551643483,249.0,0.15010074107037796
1951,13.0,-1.2250000000000028,14911.0,-0.06195987448912939,-0.15738711582268564,0.28069153551643483,249.0,0.15010074107037796
1952,13.0,-1.2000000000000028,14912.0,-0.058775402107924084,-0.157908387945105,0.28069153551643483,249.0,0.15010074107037796
1953,13.0,-1.175000000000003,14913.0,-0.045393798363256084,-0.14798542931363415,0.28069153551643483,249.0,0.15010074107037796
1954,13.0,-1.150000000000003,14914.0,-0.024747506079417465,-0.12803804234287045,0.28069153551643483,249.0,0.15010074107037796
1955,13.0,-1.125000000000003,14915.0,0.003029746563731274,-0.10064298040506679,0.28069153551643483,249.0,0.15010074107037796
1956,13.0,-1.1000000000000032,14916.0,0.028056278828563277,-0.07005863665238705,0.28069153551643483,249.0,0.15010074107037796
1957,13.0,-1.0750000000000033,14917.0,0.04879277807187434,-0.04414854605192032,0.28069153551643483,249.0,0.15010074107037796
1958,13.0,-1.0500000000000034,14918.0,0.06200920221632701,-0.029147055721405666,0.28069153551643483,249.0,0.15010074107037796
1959,13.0,-1.0250000000000035,14919.0,0.06307163308289765,-0.02992812058455526,0.28069153551643483,249.0,0.15010074107037796
1960,13.0,-1.0000000000000036,14920.0,0.04398092159965714,-0.04413631485679525,0.28069153551643483,249.0,0.15010074107037796
